,hex_name,short_name,polys,lines,centroids,label_loc,long,lat
2065,8360c5fffffffff,8360c5,"POLYGON ((14.477294808743135 69.90511220724491, 15.046707871594949 69.71331532351199, 15.136172864871604 69.15574019214462, 14.66075745074107 68.79355401353817, 14.095392064010175 68.98395498222428, 14.001401643987556 69.53795687362708, 14.477294808743135 69.90511220724491))","LINESTRING (14.477294808743135 69.90511220724491, 15.046707871594949 69.71331532351199, 15.136172864871604 69.15574019214462, 14.66075745074107 68.79355401353817, 14.095392064010175 68.98395498222428, 14.001401643987556 69.53795687362708, 14.477294808743135 69.90511220724491)",POINT (14.569908444840518 69.34916095797149),"(14.569666688946628, 69.34684853288584)",14.569666688946628,69.34684853288584
2066,836b45fffffffff,836b45,"POLYGON ((15.007322517415744 30.83961691061481, 14.369388745446562 30.771127548222456, 14.012055207072207 31.315134367127936, 14.287716277218145 31.928199021415427, 14.923198694549553 32.00279476431066, 15.285505315434653 31.458258076484793, 15.007322517415744 30.83961691061481))","LINESTRING (15.007322517415744 30.83961691061481, 14.369388745446562 30.771127548222456, 14.012055207072207 31.315134367127936, 14.287716277218145 31.928199021415427, 14.923198694549553 32.00279476431066, 15.285505315434653 31.458258076484793, 15.007322517415744 30.83961691061481)",POINT (14.64857420172566 31.385534791001724),"(14.648779435279337, 31.386696221806364)",14.648779435279337,31.386696221806364
2067,8363a5fffffffff,8363a5,"POLYGON ((15.028418212884644 52.97119610952766, 14.470548377101125 52.80919698313103, 14.112614039253716 53.17603418096261, 14.308325018603796 53.700744423046196, 14.860474577416293 53.86485170959341, 15.22261196647297 53.50219111909585, 15.028418212884644 52.97119610952766))","LINESTRING (15.028418212884644 52.97119610952766, 14.470548377101125 52.80919698313103, 14.112614039253716 53.17603418096261, 14.308325018603796 53.700744423046196, 14.860474577416293 53.86485170959341, 15.22261196647297 53.50219111909585, 15.028418212884644 52.97119610952766)",POINT (14.66795905266205 53.33658867329955),"(14.668205952670444, 53.33911265002923)",14.668205952670444,53.33911265002923
2068,8352ecfffffffff,8352ec,"POLYGON ((15.051528661327886 47.532283460277945, 14.466037403407451 47.387464774450095, 14.101795814712878 47.80623464564673, 14.318348238702638 48.36641842826032, 14.898496538444663 48.51446194271654, 15.267426577235712 48.09915422233203, 15.051528661327886 47.532283460277945))","LINESTRING (15.051528661327886 47.532283460277945, 14.466037403407451 47.387464774450095, 14.101795814712878 47.80623464564673, 14.318348238702638 48.36641842826032, 14.898496538444663 48.51446194271654, 15.267426577235712 48.09915422233203, 15.051528661327886 47.532283460277945)",POINT (14.6848154429605 47.95026246113105),"(14.685029685872491, 47.95269443398938)",14.685029685872491,47.95269443398938
2069,8352a8fffffffff,8352a8,"POLYGON ((15.059210981688487 40.58454525384264, 14.445671223391429 40.46780184589377, 14.079636413542179 40.94627703475229, 14.322092949649084 41.539488743750994, 14.931204972867537 41.660839518350876, 15.302298393739902 41.18442864922297, 15.059210981688487 40.58454525384264))","LINESTRING (15.059210981688487 40.58454525384264, 14.445671223391429 40.46780184589377, 14.079636413542179 40.94627703475229, 14.322092949649084 41.539488743750994, 14.931204972867537 41.660839518350876, 15.302298393739902 41.18442864922297, 15.059210981688487 40.58454525384264)",POINT (14.690983091535472 41.063281328164756),"(14.691175426337512, 41.06535284198763)",14.691175426337512,41.06535284198763
2070,836361fffffffff,836361,"POLYGON ((14.615138565636405 65.76268883190508, 15.160111060087566 65.57672539536806, 15.236183520643678 65.05804766144026, 14.772174022817405 64.72868435930691, 14.231328532565533 64.9129330274019, 14.150375492599034 65.42827120566731, 14.615138565636405 65.76268883190508))","LINESTRING (14.615138565636405 65.76268883190508, 15.160111060087566 65.57672539536806, 15.236183520643678 65.05804766144026, 14.772174022817405 64.72868435930691, 14.231328532565533 64.9129330274019, 14.150375492599034 65.42827120566731, 14.615138565636405 65.76268883190508)",POINT (14.694495938838534 65.24546308702601),"(14.694244038692112, 65.24315943355379)",14.694244038692112,65.24315943355379
2071,836b44fffffffff,836b44,"POLYGON ((15.085954806287294 29.669070310445658, 14.44584543344413 29.60682263374144, 14.089998644073564 30.157400178728324, 14.369388745446562 30.771127548222456, 15.007322517415744 30.83961691061481, 15.368077786928383 30.288172326791095, 15.085954806287294 29.669070310445658))","LINESTRING (15.085954806287294 29.669070310445658, 14.44584543344413 29.60682263374144, 14.089998644073564 30.157400178728324, 14.369388745446562 30.771127548222456, 15.007322517415744 30.83961691061481, 15.368077786928383 30.288172326791095, 15.085954806287294 29.669070310445658)",POINT (14.728814048264981 30.221756629296),"(14.729023104587203, 30.22278625275971)",14.729023104587203,30.22278625275971
2072,8352aefffffffff,8352ae,"POLYGON ((15.183531349089119 39.49450296247671, 14.565741490172128 39.38257824381035, 14.199345576602973 39.870103167571976, 14.445671223391429 40.46780184589377, 15.059210981688487 40.58454525384264, 15.43068834892304 40.09882790284687, 15.183531349089119 39.49450296247671))","LINESTRING (15.183531349089119 39.49450296247671, 14.565741490172128 39.38257824381035, 14.199345576602973 39.870103167571976, 14.445671223391429 40.46780184589377, 15.059210981688487 40.58454525384264, 15.43068834892304 40.09882790284687, 15.183531349089119 39.49450296247671)",POINT (14.815008025023015 39.98246975037958),"(14.81519669190068, 39.984465535209424)",14.81519669190068,39.984465535209424
2073,8363a4fffffffff,8363a4,"POLYGON ((15.195705537417544 52.06050891387425, 14.632145030600986 51.900809498822774, 14.271718227654407 52.27717508344483, 14.470548377101125 52.80919698313103, 15.028418212884644 52.97119610952766, 15.393128884026998 52.59892587811913, 15.195705537417544 52.06050891387425))","LINESTRING (15.195705537417544 52.06050891387425, 14.632145030600986 51.900809498822774, 14.271718227654407 52.27717508344483, 14.470548377101125 52.80919698313103, 15.028418212884644 52.97119610952766, 15.393128884026998 52.59892587811913, 15.195705537417544 52.06050891387425)",POINT (14.832754289358029 52.4355222268389),"(14.832990785324963, 52.43805048078198)",14.832990785324963,52.43805048078198
2074,8352e1fffffffff,8352e1,"POLYGON ((15.202558344603316 46.53377296909186, 14.61181606556952 46.392394178207255, 14.245935394886134 46.820861954726865, 14.466037403407451 47.387464774450095, 15.051528661327886 47.532283460277945, 15.422162663421895 47.10711771851645, 15.202558344603316 46.53377296909186))","LINESTRING (15.202558344603316 46.53377296909186, 14.61181606556952 46.392394178207255, 14.245935394886134 46.820861954726865, 14.466037403407451 47.387464774450095, 15.051528661327886 47.532283460277945, 15.422162663421895 47.10711771851645, 15.202558344603316 46.53377296909186)",POINT (14.834231806238186 46.961586240240536),"(14.834438044675277, 46.96398983662166)",14.834438044675277,46.96398983662166
2075,8360ccfffffffff,8360cc,"POLYGON ((14.749233784080905 68.24505991929868, 15.308519140275187 68.05521558388462, 15.391454489026776 67.51233822344378, 14.919803342506384 67.16281782236383, 14.364587203701833 67.3511231752265, 14.276961115457162 67.89050375867946, 14.749233784080905 68.24505991929868))","LINESTRING (14.749233784080905 68.24505991929868, 15.308519140275187 68.05521558388462, 15.391454489026776 67.51233822344378, 14.919803342506384 67.16281782236383, 14.364587203701833 67.3511231752265, 14.276961115457162 67.89050375867946, 14.749233784080905 68.24505991929868)",POINT (14.83537635775671 67.70374283179262),"(14.835123618007863, 67.70142099106161)",14.835123618007863,67.70142099106161
2076,83631cfffffffff,83631c,"POLYGON ((14.708654161953412 56.109662282160755, 14.354947479537625 56.44428277037958, 14.415992526265116 56.61154722868483, 14.423740809896815 56.99139374380298, 14.847365507706412 57.21168679319125, 15.262672611199402 56.85643468272661, 15.24852264895349 56.28020386907317, 14.708654161953412 56.109662282160755))","LINESTRING (14.708654161953412 56.109662282160755, 14.354947479537625 56.44428277037958, 14.415992526265116 56.61154722868483, 14.423740809896815 56.99139374380298, 14.847365507706412 57.21168679319125, 15.262672611199402 56.85643468272661, 15.24852264895349 56.28020386907317, 14.708654161953412 56.109662282160755)",POINT (14.825518807120991 56.64234264764403),"(14.83907803225706, 56.73399095570572)",14.83907803225706,56.73399095570572
2077,83630efffffffff,83630e,"POLYGON ((14.858282725500832 57.7882477627106, 14.443434146139944 58.13750988652482, 14.45124693013326 58.714084594717036, 14.875889754272974 58.94847673486242, 15.296515302778547 58.60031774403347, 15.286691079005013 58.01659438369883, 14.858282725500832 57.7882477627106))","LINESTRING (14.858282725500832 57.7882477627106, 14.443434146139944 58.13750988652482, 14.45124693013326 58.714084594717036, 14.875889754272974 58.94847673486242, 15.296515302778547 58.60031774403347, 15.286691079005013 58.01659438369883, 14.858282725500832 57.7882477627106)",POINT (14.869815505967896 58.36779905329982),"(14.86959522984889, 58.36891381527914)",14.86959522984889,58.36891381527914
2078,836362fffffffff,836362,"POLYGON ((14.891256187779847 63.072447900098744, 14.462720904610492 63.396934687009725, 14.387472776545541 63.897258965084056, 14.847778129158822 64.21920716316558, 15.026315957753793 64.15807337347817, 15.3160425147874 63.94304348206797, 15.320178863366138 63.34289755422791, 14.891256187779847 63.072447900098744))","LINESTRING (14.891256187779847 63.072447900098744, 14.462720904610492 63.396934687009725, 14.387472776545541 63.897258965084056, 14.847778129158822 64.21920716316558, 15.026315957753793 64.15807337347817, 15.3160425147874 63.94304348206797, 15.320178863366138 63.34289755422791, 14.891256187779847 63.072447900098744)",POINT (14.88212059935876 63.659433524768225),"(14.87158954507931, 63.64709682604689)",14.87158954507931,63.64709682604689
2079,83630dfffffffff,83630d,"POLYGON ((14.882540631938042 59.53193423801784, 14.462712874197974 59.8737499561487, 14.466332341108247 60.45662595318616, 14.891447767464205 60.70498920922289, 15.317004103463802 60.364768957376114, 15.31169075296142 59.77451618909292, 14.882540631938042 59.53193423801784))","LINESTRING (14.882540631938042 59.53193423801784, 14.462712874197974 59.8737499561487, 14.466332341108247 60.45662595318616, 14.891447767464205 60.70498920922289, 15.317004103463802 60.364768957376114, 15.31169075296142 59.77451618909292, 14.882540631938042 59.53193423801784)",POINT (14.889776452770926 60.117994188073425),"(14.889515738734994, 60.11925945676241)",14.889515738734994,60.11925945676241
2080,836370fffffffff,836370,"POLYGON ((14.893671681783045 61.29436075187108, 14.469268191836274 61.6279098256989, 14.468557586531837 62.216089017167185, 14.893588367954978 62.478209753778316, 15.323644508710398 62.146754183526205, 15.322996261174165 61.55100656127055, 14.893671681783045 61.29436075187108))","LINESTRING (14.893671681783045 61.29436075187108, 14.469268191836274 61.6279098256989, 14.468557586531837 62.216089017167185, 14.893588367954978 62.478209753778316, 15.323644508710398 62.146754183526205, 15.322996261174165 61.55100656127055, 14.893671681783045 61.29436075187108)",POINT (14.89645656581496 61.885919185185145),"(14.896158498763217, 61.88733200461255)",14.896158498763217,61.88733200461255
2081,8352a3fffffffff,8352a3,"POLYGON ((15.303878006621039 38.39125136141774, 14.682029298190832 38.28435287649656, 14.315500893913875 38.78075697374276, 14.565741490172128 39.38257824381035, 15.183531349089119 39.49450296247671, 15.555155572806955 38.99963564423107, 15.303878006621039 38.39125136141774))","LINESTRING (15.303878006621039 38.39125136141774, 14.682029298190832 38.28435287649656, 14.315500893913875 38.78075697374276, 14.565741490172128 39.38257824381035, 15.183531349089119 39.49450296247671, 15.555155572806955 38.99963564423107, 15.303878006621039 38.39125136141774)",POINT (14.935294610090045 38.88828388129786),"(14.935480413271325, 38.890196308986916)",14.935480413271325,38.890196308986916
2082,8360c4fffffffff,8360c4,"POLYGON ((14.861067793744484 70.84287842070998, 15.434442124512833 70.64976865547013, 15.525042858882824 70.08316575020093, 15.046707871594949 69.71331532351199, 14.477294808743135 69.90511220724491, 14.382261305384386 70.46809303246475, 14.861067793744484 70.84287842070998))","LINESTRING (14.861067793744484 70.84287842070998, 15.434442124512833 70.64976865547013, 15.525042858882824 70.08316575020093, 15.046707871594949 69.71331532351199, 14.477294808743135 69.90511220724491, 14.382261305384386 70.46809303246475, 14.861067793744484 70.84287842070998)",POINT (14.954757272020423 70.27793594582886),"(14.95450878740948, 70.27562939133284)",14.95450878740948,70.27562939133284
2083,8352e0fffffffff,8352e0,"POLYGON ((15.351300755349126 45.51914125038324, 14.755412107920163 45.3814203303615, 14.388078472354946 45.81958054310376, 14.61181606556952 46.392394178207255, 15.202558344603316 46.53377296909186, 15.57470577221775 46.09873924685498, 15.351300755349126 45.51914125038324))","LINESTRING (15.351300755349126 45.51914125038324, 14.755412107920163 45.3814203303615, 14.388078472354946 45.81958054310376, 14.61181606556952 46.392394178207255, 15.202558344603316 46.53377296909186, 15.57470577221775 46.09873924685498, 15.351300755349126 45.51914125038324)",POINT (14.98155244473669 45.956791458532805),"(14.981751247458586, 45.95915989497937)",14.981751247458586,45.95915989497937
2084,835259fffffffff,835259,"POLYGON ((15.362093318204545 51.13277189739039, 14.792881812337855 50.97556994773355, 14.430098175808585 51.36156223641239, 14.632145030600986 51.900809498822774, 15.195705537417544 52.06050891387425, 15.562852429867284 51.67851749564216, 15.362093318204545 51.13277189739039))","LINESTRING (15.362093318204545 51.13277189739039, 14.792881812337855 50.97556994773355, 14.430098175808585 51.36156223641239, 14.632145030600986 51.900809498822774, 15.195705537417544 52.06050891387425, 15.562852429867284 51.67851749564216, 15.362093318204545 51.13277189739039)",POINT (14.996789403441898 51.5175123275304),"(14.997015795040504, 51.520039866027275)",14.997015795040504,51.520039866027275
2085,8352a2fffffffff,8352a2,"POLYGON ((15.41996552809214 37.275381440238704, 14.79426269917756 37.17371174951736, 14.427835621737403 37.67879676017746, 14.682029298190832 38.28435287649656, 15.303878006621039 38.39125136141774, 15.67540620317482 37.88741893224432, 15.41996552809214 37.275381440238704))","LINESTRING (15.41996552809214 37.275381440238704, 14.79426269917756 37.17371174951736, 14.427835621737403 37.67879676017746, 14.682029298190832 38.28435287649656, 15.303878006621039 38.39125136141774, 15.67540620317482 37.88741893224432, 15.41996552809214 37.275381440238704)",POINT (15.051562723125347 37.781286367545974),"(15.051746494105833, 37.783107846210896)",15.051746494105833,37.783107846210896
